applicant_id,age,employment_type,years_employed,annual_income_lakhs,monthly_income_lakhs,dependents,state,property_area,cibil_score,credit_history_years,no_of_existing_loans,existing_emi_lakhs,previous_defaults,bankruptcies,loan_type,loan_purpose,loan_amount_lakhs,tenure_months,interest_rate_pct,ltv_ratio,collateral_value_lakhs,priority_sector,emi_lakhs,foir,loan_to_income_ratio,age_at_loan_maturity,loan_approved,sanctioned_amount_lakhs,internal_score
APP000121,33,Salaried,10,8.18,0.6817,0,Gujarat,Semi-Urban,685,2,4,0.1585,0,0,Loan Against Property,Education,111.96,97,11.35,52.35,251.9,0,1.7686,2.8269,13.687,41,0,0.0,-14
APP000122,36,Salaried,7,11.53,0.9608,3,Rajasthan,Rural,669,9,2,0.087,1,0,Education Loan,Abroad Education,5.36,138,13.31,85.25,0.0,1,0.076,0.1697,0.4649,47,1,4.57,66
APP000123,41,Salaried,9,10.82,0.9017,2,Rajasthan,Semi-Urban,847,3,3,0.1085,0,0,Loan Against Property,Education,144.8,65,11.49,43.16,395.84,0,3.0027,3.4504,13.3826,46,0,0.0,-4
APP000124,39,Self-Employed Professional,4,54.0,4.5,2,Telangana,Urban,869,11,2,1.2567,1,0,Business Loan,Business Expansion,198.59,59,17.18,60.81,361.41,0,5.008,1.3922,3.6776,43,0,0.0,-4
APP000125,26,Salaried,7,18.29,1.5242,3,Karnataka,Rural,694,10,0,0.0,0,0,Personal Loan,Medical Emergency,32.04,57,11.63,92.94,0.0,0,0.7342,0.4817,1.7518,30,0,0.0,32
APP000126,43,Salaried,10,16.64,1.3867,1,West Bengal,Rural,705,10,1,0.0787,1,0,Gold Loan,Business,0.73,5,12.51,65.18,1.41,1,0.1506,0.1654,0.0439,43,1,0.63,66
APP000127,30,PSU,6,20.91,1.7425,0,Karnataka,Urban,563,6,1,0.2182,0,0,Vehicle Loan,Used Car Purchase,25.22,14,13.27,63.64,41.04,0,1.9544,1.2468,1.2061,31,0,0.0,-28
APP000128,49,Salaried,1,12.19,1.0158,0,Delhi,Urban,875,0,3,0.2624,0,0,Personal Loan,Travel,32.34,41,23.72,78.05,0.0,0,1.1585,1.3988,2.653,52,0,0.0,3
APP000129,41,Salaried,5,11.08,0.9233,1,Karnataka,Semi-Urban,782,12,3,0.1657,0,0,Gold Loan,Agriculture,15.34,23,7.82,50.64,35.7,1,0.7204,0.9597,1.3845,42,0,0.0,18
APP000130,47,Self-Employed Professional,11,40.47,3.3725,2,Punjab,Urban,642,7,3,0.5277,0,0,Loan Against Property,Education,232.88,123,11.03,43.87,580.99,0,3.1689,1.0961,5.7544,57,0,0.0,-41
APP000131,37,Self-Employed Professional,12,26.32,2.1933,3,Punjab,Urban,759,7,4,0.4293,0,0,Personal Loan,Marriage,25.32,30,22.28,46.75,0.0,0,1.1084,0.7011,0.962,39,0,0.0,18
APP000132,39,Self-Employed Business,6,20.98,1.7483,0,Uttar Pradesh,Rural,783,0,0,0.0,0,0,Vehicle Loan,New Car Purchase,15.7,52,8.19,80.63,24.31,0,0.3597,0.2057,0.7483,43,1,14.92,94
APP000133,46,Government,4,15.38,1.2817,3,Gujarat,Urban,722,8,4,0.0516,0,0,Gold Loan,Personal Need,4.78,11,13.86,69.03,8.71,1,0.4652,0.4032,0.3108,46,1,4.47,69
APP000134,48,Self-Employed Business,14,15.52,1.2933,3,Punjab,Urban,709,10,3,0.2748,0,0,Vehicle Loan,New Car Purchase,31.93,31,12.71,68.78,55.09,0,1.2137,1.1509,2.0573,50,0,0.0,8
APP000135,34,Self-Employed Business,4,12.79,1.0658,0,Uttar Pradesh,Urban,596,7,4,0.3385,0,0,Personal Loan,Travel,9.93,53,23.62,59.88,0.0,0,0.3035,0.6024,0.7764,38,0,0.0,-7
APP000136,33,Salaried,0,8.14,0.6783,2,West Bengal,Urban,695,3,2,0.1905,0,0,Home Loan,Purchase / Construction of House,173.75,165,8.98,72.61,260.58,1,1.8371,2.9892,21.3452,46,0,0.0,-69
APP000137,39,Salaried,17,11.29,0.9408,1,Delhi,Urban,715,4,0,0.0,0,0,Gold Loan,Agriculture,20.61,10,13.87,49.04,49.85,1,2.1943,2.3324,1.8255,39,0,0.0,13
APP000138,24,Salaried,1,27.83,2.3192,3,West Bengal,Rural,767,11,1,0.0749,1,0,Business Loan,Working Capital,298.56,51,16.01,42.84,681.63,0,8.1074,3.5281,10.728,28,0,0.0,-22
APP000139,42,Salaried,9,15.12,1.26,1,Punjab,Rural,780,8,2,0.0532,0,0,Education Loan,Abroad Education,27.12,177,13.8,99.48,0.0,1,0.3594,0.3275,1.7937,56,1,26.39,101
APP000140,43,Self-Employed Professional,7,84.82,7.0683,0,Maharashtra,Semi-Urban,674,9,0,0.0,0,0,Loan Against Property,Education,409.28,61,12.88,60.77,741.16,0,9.1787,1.2986,4.8253,48,0,0.0,-35
APP000141,27,Salaried,9,26.04,2.17,0,Telangana,Semi-Urban,740,6,1,0.2422,2,0,Home Loan,Purchase / Construction of House,176.75,177,9.87,64.09,298.15,1,1.8994,0.9869,6.7876,41,0,0.0,-31
APP000142,45,Salaried,7,14.49,1.2075,2,West Bengal,Urban,606,11,3,0.0303,0,0,Business Loan,Business Expansion,205.4,60,10.81,73.89,315.75,0,4.4465,3.7075,14.1753,50,0,0.0,-58
APP000143,40,Salaried,7,29.34,2.445,3,Uttar Pradesh,Urban,707,6,1,0.3384,0,0,Gold Loan,Personal Need,15.73,17,12.13,44.55,43.87,1,1.0117,0.5522,0.5361,41,1,14.24,68
APP000144,44,Self-Employed Business,8,26.79,2.2325,0,West Bengal,Urban,633,8,2,0.0242,2,0,Loan Against Property,Education,485.52,45,11.67,44.62,1244.59,0,13.3734,6.0012,18.1232,47,0,0.0,-72
APP000145,52,Self-Employed Business,1,57.94,4.8283,3,Karnataka,Rural,650,7,0,0.0,0,0,Business Loan,Machinery Purchase,290.65,35,18.0,46.02,780.54,0,10.7348,2.2233,5.0164,54,0,0.0,-36
APP000146,42,Self-Employed Business,4,13.05,1.0875,2,Punjab,Rural,857,5,3,0.0563,0,0,Personal Loan,Travel,34.18,48,17.83,53.66,0.0,0,1.001,0.9722,2.6192,46,0,0.0,18
APP000147,40,Salaried,7,39.83,3.3192,1,Uttar Pradesh,Urban,626,6,1,1.0032,1,0,Personal Loan,Debt Consolidation,23.75,47,14.36,52.19,0.0,0,0.6636,0.5022,0.5963,43,0,0.0,5
APP000148,41,Salaried,9,12.21,1.0175,4,Gujarat,Semi-Urban,715,8,2,0.2947,0,0,Gold Loan,Business,38.25,6,15.16,56.68,87.64,1,6.6598,6.8349,3.1327,41,0,0.0,11
APP000149,25,Self-Employed Professional,8,16.96,1.4133,3,Rajasthan,Rural,806,12,4,0.4055,1,0,Business Loan,Business Expansion,167.37,46,11.69,78.3,203.73,0,4.5318,3.4935,9.8685,28,0,0.0,-28
APP000150,49,Self-Employed Professional,5,45.33,3.7775,1,Uttar Pradesh,Urban,775,11,1,1.0129,0,0,Business Loan,Business Expansion,423.11,77,10.84,55.96,909.66,0,7.6496,2.2932,9.334,55,0,0.0,8
APP000151,46,Self-Employed Business,9,42.49,3.5408,0,Rajasthan,Urban,783,6,1,0.1799,0,0,Vehicle Loan,Two Wheeler,35.8,67,9.7,50.46,74.38,0,0.6941,0.2468,0.8426,51,1,34.74,105
APP000152,23,Salaried,7,15.22,1.2683,4,Telangana,Urban,726,7,0,0.0,1,0,Business Loan,Working Capital,179.55,68,16.08,47.51,454.23,0,4.0401,3.1854,11.797,28,0,0.0,-24
APP000153,36,Salaried,0,28.36,2.3633,2,Gujarat,Rural,702,2,0,0.0,0,0,Loan Against Property,Education,64.38,82,12.6,48.14,150.3,0,1.1749,0.4971,2.2701,42,1,57.47,63
APP000154,28,Government,2,14.97,1.2475,0,Uttar Pradesh,Urban,651,11,0,0.0,0,0,Personal Loan,Marriage,14.73,30,18.13,91.99,0.0,0,0.6143,0.4924,0.984,30,0,0.0,34
APP000155,45,Self-Employed Business,4,38.43,3.2025,1,Punjab,Rural,747,7,3,1.0426,1,0,Gold Loan,Agriculture,42.23,12,8.82,48.9,108.51,1,3.6896,1.4777,1.0989,46,0,0.0,-17
APP000156,33,PSU,5,44.54,3.7117,0,Rajasthan,Urban,525,6,2,1.1248,2,0,Education Loan,Domestic Education,14.54,157,12.44,86.25,0.0,1,0.188,0.3537,0.3264,46,0,0.0,23
APP000157,39,Salaried,12,8.47,0.7058,0,Gujarat,Urban,824,9,2,0.0089,1,0,Vehicle Loan,Used Car Purchase,20.34,19,11.88,73.24,29.45,0,1.1796,1.6839,2.4014,40,0,0.0,-4
APP000158,44,PSU,11,15.94,1.3283,2,West Bengal,Semi-Urban,676,6,2,0.0518,0,0,Vehicle Loan,Used Car Purchase,26.28,55,8.51,70.96,38.32,0,0.5787,0.4747,1.6487,48,0,0.0,35
APP000159,39,Self-Employed Business,15,20.23,1.6858,0,Punjab,Urban,675,0,3,0.1297,1,0,Gold Loan,Business,6.66,14,8.69,40.59,20.01,1,0.502,0.3747,0.3292,40,1,6.47,63
APP000160,35,Self-Employed Business,0,26.35,2.1958,3,West Bengal,Urban,733,7,1,0.651,1,0,Home Loan,Purchase / Construction of House,11.96,323,10.03,79.02,16.8,1,0.1073,0.3453,0.4539,61,1,10.88,50
APP000161,34,Salaried,4,15.03,1.2525,0,Gujarat,Rural,716,9,2,0.0331,0,0,Loan Against Property,Business Expansion,186.01,82,12.4,58.59,401.17,0,3.3746,2.7207,12.3759,40,0,0.0,-2
APP000162,38,Self-Employed Professional,2,45.55,3.7958,3,Rajasthan,Urban,819,3,3,0.7158,0,0,Education Loan,Abroad Education,2.29,37,9.03,40.47,0.0,1,0.0711,0.2073,0.0503,41,1,2.16,88
APP000163,28,Self-Employed Business,5,36.94,3.0783,1,Karnataka,Rural,737,10,1,0.4952,0,1,Vehicle Loan,New Car Purchase,27.78,24,10.7,65.24,53.33,0,1.2909,0.5802,0.752,30,1,25.62,43
APP000164,32,Salaried,9,19.12,1.5933,1,West Bengal,Urban,717,16,0,0.0,2,0,Gold Loan,Personal Need,47.66,14,9.97,55.29,99.8,1,3.6202,2.2721,2.4927,33,0,0.0,-7
APP000165,39,Salaried,17,11.81,0.9842,2,West Bengal,Semi-Urban,704,9,2,0.2296,0,0,Vehicle Loan,Used Car Purchase,8.97,55,7.97,40.41,23.86,0,0.1952,0.4316,0.7595,43,1,8.87,85
APP000166,26,Self-Employed Professional,11,12.66,1.055,1,Punjab,Urban,707,3,1,0.0108,0,0,Vehicle Loan,Used Car Purchase,24.56,24,7.9,80.56,30.6,0,1.1097,1.0621,1.94,28,0,0.0,6
APP000167,65,Self-Employed Professional,11,105.01,8.7508,2,Karnataka,Semi-Urban,604,0,1,2.595,0,1,Home Loan,Purchase / Construction of House,271.16,213,10.32,43.56,701.61,1,2.7807,0.6143,2.5822,82,0,0.0,-48
APP000168,52,Salaried,0,13.42,1.1183,1,Uttar Pradesh,Urban,849,7,3,0.1106,0,0,Vehicle Loan,Used Car Purchase,18.3,58,13.41,78.06,25.56,0,0.4304,0.4838,1.3636,56,1,17.65,64
APP000169,25,Salaried,1,18.3,1.525,1,Telangana,Semi-Urban,830,9,3,0.2455,1,0,Vehicle Loan,Two Wheeler,5.66,38,13.0,54.95,12.29,0,0.1825,0.2807,0.3093,28,1,5.47,68
APP000170,34,Self-Employed Business,0,26.49,2.2075,3,Tamil Nadu,Rural,775,0,1,0.0422,0,0,Gold Loan,Agriculture,48.66,9,9.43,40.35,133.03,1,5.6213,2.5656,1.8369,34,0,0.0,2
APP000171,32,Salaried,12,10.15,0.8458,4,West Bengal,Rural,738,4,2,0.0804,0,0,Business Loan,Machinery Purchase,63.55,58,16.45,79.39,97.18,1,1.5955,1.9814,6.2611,36,0,0.0,-11
APP000172,44,Salaried,9,34.12,2.8433,1,Uttar Pradesh,Rural,758,4,1,0.5809,1,0,Business Loan,Machinery Purchase,476.16,21,13.85,54.47,1120.88,0,25.663,9.2301,13.9555,45,0,0.0,-17
APP000173,29,Government,7,10.6,0.8833,3,Maharashtra,Urban,755,5,3,0.0304,0,0,Gold Loan,Agriculture,40.2,17,14.1,65.51,76.8,1,2.6226,3.0035,3.7925,30,0,0.0,12
APP000174,34,Salaried,11,25.01,2.0842,2,Telangana,Urban,756,13,3,0.6909,2,0,Loan Against Property,Business Expansion,250.65,38,11.53,51.62,615.36,0,7.9046,4.1241,10.022,37,0,0.0,-24
APP000175,40,Self-Employed Business,17,31.63,2.6358,2,Uttar Pradesh,Rural,720,16,4,0.3963,0,0,Vehicle Loan,New Car Purchase,16.13,17,8.62,83.27,23.25,0,1.0113,0.534,0.51,41,1,16.01,57
APP000176,55,Salaried,13,20.29,1.6908,1,Tamil Nadu,Semi-Urban,720,12,1,0.042,0,0,Vehicle Loan,Two Wheeler,16.33,78,13.09,84.19,22.69,0,0.312,0.2094,0.8048,61,1,14.49,88
APP000177,34,Self-Employed Professional,7,26.24,2.1867,0,Gujarat,Semi-Urban,776,8,0,0.0,0,0,Gold Loan,Agriculture,17.86,20,11.61,63.99,29.76,1,0.9865,0.4511,0.6806,35,1,15.33,87
APP000178,46,Salaried,10,21.55,1.7958,2,Telangana,Urban,841,5,1,0.0637,0,0,Vehicle Loan,Two Wheeler,14.61,74,10.54,84.12,16.91,0,0.2693,0.1854,0.678,52,1,13.56,101
APP000179,35,PSU,0,12.53,1.0442,2,Maharashtra,Urban,667,6,1,0.0981,0,0,Business Loan,Machinery Purchase,144.44,49,17.75,64.15,219.97,0,4.1648,4.0825,11.5275,39,0,0.0,-45
APP000180,24,Salaried,12,12.51,1.0425,4,Delhi,Rural,784,2,3,0.2578,0,0,Loan Against Property,Education,306.95,123,10.5,40.06,774.6,0,4.0847,4.1655,24.5364,34,0,0.0,-4
APP000181,36,Government,5,18.9,1.575,2,Maharashtra,Urban,708,1,3,0.5161,0,0,Education Loan,Abroad Education,16.49,94,14.7,63.94,0.0,1,0.2964,0.5159,0.8725,43,1,16.09,60
APP000182,51,Self-Employed Professional,6,14.71,1.2258,3,Uttar Pradesh,Urban,709,10,2,0.111,0,1,Vehicle Loan,Two Wheeler,22.29,84,10.57,84.83,27.07,0,0.3766,0.3978,1.5153,58,1,20.77,66
APP000183,48,Government,10,10.08,0.84,1,Punjab,Rural,612,0,1,0.0979,1,0,Vehicle Loan,Used Car Purchase,44.36,30,10.91,52.75,103.05,0,1.6961,2.1357,4.4008,50,0,0.0,-57
APP000184,49,Self-Employed Professional,6,6.09,0.5075,2,Rajasthan,Urban,672,11,2,0.1537,1,0,Personal Loan,Marriage,36.65,48,19.5,87.24,0.0,0,1.1055,2.4812,6.0181,53,0,0.0,-76
APP000185,57,Self-Employed Business,10,12.04,1.0033,1,Delhi,Urban,734,5,3,0.0077,0,0,Vehicle Loan,New Car Purchase,15.75,18,8.24,62.1,32.32,0,0.9332,0.9378,1.3081,58,0,0.0,8
APP000186,22,Self-Employed Professional,5,21.64,1.8033,2,Maharashtra,Urban,763,2,1,0.5565,0,0,Gold Loan,Business,40.72,22,11.74,68.2,56.89,1,2.0662,1.4544,1.8817,23,0,0.0,16
APP000187,37,Government,8,13.35,1.1125,4,Tamil Nadu,Semi-Urban,730,9,0,0.0,0,0,Business Loan,Working Capital,316.48,60,14.05,77.64,512.27,0,7.3721,6.6266,23.7064,42,0,0.0,-1
APP000188,32,Salaried,6,14.66,1.2217,1,Delhi,Urban,793,8,3,0.3672,0,0,Personal Loan,Debt Consolidation,30.06,33,14.5,67.55,0.0,0,1.11,1.2091,2.0505,34,0,0.0,18
APP000189,52,PSU,8,15.08,1.2567,1,Punjab,Urban,809,4,3,0.2381,0,0,Home Loan,Purchase / Construction of House,106.84,185,8.71,71.18,155.28,1,1.0513,1.026,7.0849,67,0,0.0,-19
APP000190,46,Self-Employed Professional,10,22.81,1.9008,1,Rajasthan,Rural,708,4,0,0.0,0,0,Vehicle Loan,Two Wheeler,11.76,39,11.39,84.38,15.26,0,0.3622,0.1906,0.5156,49,1,11.33,89
APP000191,41,Salaried,19,24.42,2.035,2,Punjab,Rural,830,6,0,0.0,1,0,Education Loan,Abroad Education,13.45,99,12.84,52.38,0.0,1,0.221,0.1086,0.5508,49,1,12.22,83
APP000192,55,Government,4,16.51,1.3758,3,Rajasthan,Semi-Urban,882,10,0,0.0,0,0,Home Loan,Purchase / Construction of House,79.72,84,9.92,64.4,150.21,1,1.3202,0.9596,4.8286,62,0,0.0,19
APP000193,47,Self-Employed Professional,14,22.04,1.8367,2,Rajasthan,Semi-Urban,723,5,2,0.0086,0,0,Personal Loan,Medical Emergency,16.68,51,10.71,56.85,0.0,0,0.4086,0.2271,0.7568,51,1,14.7,95
APP000194,21,Salaried,13,16.23,1.3525,2,Punjab,Rural,717,8,2,0.243,0,0,Education Loan,Domestic Education,29.68,31,14.98,73.54,0.0,1,1.1605,1.0377,1.8287,23,0,0.0,15
APP000195,28,Self-Employed Business,16,8.76,0.73,2,Punjab,Urban,697,12,1,0.0021,0,0,Gold Loan,Agriculture,10.96,19,11.05,62.12,17.35,1,0.6314,0.8678,1.2511,29,0,0.0,15
APP000196,46,Self-Employed Professional,2,80.78,6.7317,4,Delhi,Rural,773,3,2,0.9109,0,0,Education Loan,Abroad Education,20.04,138,14.23,85.0,0.0,1,0.2958,0.1793,0.2481,57,1,19.76,95
APP000197,42,Self-Employed Business,7,30.49,2.5408,1,Gujarat,Urban,622,3,2,0.1799,0,0,Business Loan,Working Capital,157.6,51,14.8,74.46,265.42,0,4.1817,1.7166,5.1689,46,0,0.0,-43
APP000198,46,Salaried,2,26.35,2.1958,2,West Bengal,Urban,765,6,1,0.3313,0,0,Vehicle Loan,Used Car Purchase,27.92,78,13.63,68.64,43.26,0,0.5415,0.3975,1.0596,52,1,24.86,100
APP000199,43,Self-Employed Professional,10,35.8,2.9833,2,Tamil Nadu,Urban,770,4,2,0.0923,1,0,Personal Loan,Travel,28.11,23,12.53,53.03,0.0,0,1.3811,0.4939,0.7852,44,1,25.85,63
APP000200,43,Salaried,15,12.42,1.035,3,Uttar Pradesh,Rural,725,1,1,0.2667,0,0,Home Loan,Purchase / Construction of House,133.74,136,10.12,69.57,199.38,1,1.6565,1.8582,10.7681,54,0,0.0,-16
APP000201,31,Self-Employed Business,7,13.9,1.1583,3,Punjab,Semi-Urban,679,11,2,0.2295,0,0,Loan Against Property,Education,159.83,71,10.75,40.47,377.56,0,3.0522,2.8332,11.4986,36,0,0.0,-47
APP000202,32,Self-Employed Professional,8,36.25,3.0208,0,Rajasthan,Urban,709,9,1,0.4254,0,0,Personal Loan,Debt Consolidation,15.93,15,23.87,85.4,0.0,0,1.2388,0.5509,0.4394,33,0,0.0,19
APP000203,53,Government,6,19.72,1.6433,2,Telangana,Rural,764,1,1,0.5726,0,0,Education Loan,Abroad Education,29.44,143,14.03,67.67,0.0,1,0.4248,0.6069,1.4929,64,0,0.0,44
APP000204,39,Self-Employed Professional,8,41.65,3.4708,0,Maharashtra,Semi-Urban,734,7,0,0.0,0,0,Personal Loan,Debt Consolidation,22.41,12,19.09,75.96,0.0,0,2.0662,0.5953,0.5381,40,1,19.65,48
APP000205,34,Self-Employed Professional,12,48.02,4.0017,1,Uttar Pradesh,Rural,759,3,1,0.5629,1,0,Home Loan,Purchase / Construction of House,50.34,352,10.14,65.7,74.9,1,0.4486,0.2528,1.0483,63,1,48.38,77
APP000206,65,Self-Employed Business,7,18.8,1.5667,1,Maharashtra,Urban,608,9,1,0.3787,1,0,Loan Against Property,Education,300.4,68,13.4,60.5,536.95,0,6.3286,4.2812,15.9787,70,0,0.0,-89
APP000207,40,Government,16,19.6,1.6333,2,Rajasthan,Urban,832,5,0,0.0,0,0,Education Loan,Abroad Education,12.18,28,13.97,96.28,0.0,1,0.5122,0.3136,0.6214,42,1,10.51,106
APP000208,30,PSU,6,9.1,0.7583,1,Punjab,Urban,583,5,3,0.2119,2,0,Education Loan,Domestic Education,10.12,147,9.54,41.23,0.0,1,0.117,0.4337,1.1121,42,0,0.0,10
APP000209,33,Self-Employed Business,5,12.16,1.0133,0,Karnataka,Semi-Urban,697,9,3,0.2189,1,0,Vehicle Loan,Used Car Purchase,8.64,75,11.44,62.75,13.77,0,0.1618,0.3757,0.7105,39,1,8.15,63
APP000210,45,Salaried,5,15.68,1.3067,3,Delhi,Urban,710,4,2,0.2097,0,0,Personal Loan,Travel,29.14,59,17.89,99.51,0.0,0,0.746,0.7314,1.8584,49,0,0.0,-39
APP000211,28,Self-Employed Business,11,31.52,2.6267,2,Telangana,Rural,876,11,2,0.1076,0,1,Home Loan,Purchase / Construction of House,240.92,354,9.33,66.69,359.12,1,2.0022,0.8032,7.6434,57,0,0.0,-21
APP000212,49,Self-Employed Professional,11,12.77,1.0642,2,West Bengal,Semi-Urban,552,10,3,0.2465,1,0,Gold Loan,Agriculture,7.15,8,15.62,45.79,19.5,1,0.9469,1.1214,0.5599,49,0,0.0,-62
APP000213,21,Salaried,14,14.48,1.2067,4,Tamil Nadu,Rural,675,5,3,0.3081,1,0,Personal Loan,Travel,23.14,16,12.86,80.37,0.0,0,1.5815,1.5659,1.5981,22,0,0.0,-62
APP000214,44,Government,9,18.46,1.5383,1,Rajasthan,Semi-Urban,828,9,2,0.0819,1,0,Business Loan,Machinery Purchase,229.7,26,11.6,51.76,458.41,0,10.0337,6.5758,12.4431,46,0,0.0,-15
APP000215,44,Self-Employed Professional,8,35.09,2.9242,2,West Bengal,Urban,848,8,2,0.3846,1,1,Vehicle Loan,Used Car Purchase,35.7,24,12.01,74.33,46.39,0,1.6807,0.7063,1.0174,46,0,0.0,-29
APP000216,39,Self-Employed Business,9,18.84,1.57,0,Telangana,Urban,605,10,0,0.0,0,0,Home Loan,Purchase / Construction of House,278.87,60,10.06,66.38,430.79,1,5.9334,3.7792,14.802,44,0,0.0,-48
APP000217,34,Self-Employed Business,17,26.06,2.1717,2,Tamil Nadu,Semi-Urban,789,8,0,0.0,0,0,Gold Loan,Agriculture,41.77,8,10.98,51.13,99.04,1,5.4385,2.5043,1.6028,34,0,0.0,28
APP000218,25,Salaried,1,10.84,0.9033,4,Telangana,Semi-Urban,816,13,0,0.0,0,0,Business Loan,Machinery Purchase,96.96,39,16.78,77.89,156.81,1,3.2423,3.5894,8.9446,28,0,0.0,2
APP000219,29,Self-Employed Business,0,68.78,5.7317,1,Rajasthan,Urban,688,10,0,0.0,1,1,Gold Loan,Agriculture,9.37,18,11.8,46.95,20.11,1,0.5705,0.0995,0.1362,30,0,0.0,35
APP000220,33,Government,7,8.99,0.7492,0,Telangana,Rural,614,10,0,0.0,1,0,Gold Loan,Agriculture,14.78,5,14.69,41.95,33.56,1,3.0654,4.0916,1.644,33,0,0.0,-5
APP000221,43,Salaried,2,9.41,0.7842,1,Maharashtra,Rural,793,4,1,0.0939,0,0,Home Loan,Purchase / Construction of House,131.84,175,8.61,65.72,227.89,1,1.3252,1.8096,14.0106,57,0,0.0,-6
APP000222,33,Self-Employed Business,6,42.36,3.53,1,Gujarat,Urban,729,2,3,1.1149,2,0,Gold Loan,Business,17.26,17,7.64,60.35,28.23,1,1.0745,0.6202,0.4075,34,0,0.0,13
APP000223,38,PSU,7,18.85,1.5708,1,Tamil Nadu,Urban,695,6,1,0.0416,0,0,Business Loan,Business Expansion,181.41,70,17.84,48.59,363.47,0,4.1874,2.6923,9.6239,43,0,0.0,-45
APP000224,39,Salaried,8,35.1,2.925,2,Telangana,Semi-Urban,740,2,2,0.3034,0,0,Business Loan,Machinery Purchase,469.22,65,13.39,71.74,628.63,0,10.1888,3.5871,13.3681,44,0,0.0,-11
APP000225,31,Self-Employed Professional,11,27.49,2.2908,1,Punjab,Semi-Urban,744,5,1,0.7183,0,0,Education Loan,Domestic Education,23.92,28,10.3,52.54,0.0,1,0.9647,0.7347,0.8701,33,0,0.0,38
APP000226,39,Self-Employed Business,1,58.19,4.8492,0,Uttar Pradesh,Urban,758,8,3,0.6528,0,0,Gold Loan,Agriculture,23.01,23,9.44,40.59,67.33,1,1.0976,0.361,0.3954,40,1,19.82,93
APP000227,54,Government,0,20.2,1.6833,3,Rajasthan,Urban,807,4,0,0.0,1,0,Loan Against Property,Business Expansion,387.92,104,12.09,46.94,982.17,0,6.0365,3.5861,19.204,62,0,0.0,-15
APP000228,31,Salaried,17,11.96,0.9967,2,Maharashtra,Rural,647,4,0,0.0,0,0,Vehicle Loan,Used Car Purchase,28.26,27,8.16,58.86,48.44,0,1.1492,1.153,2.3629,33,0,0.0,-32
APP000229,39,Salaried,14,27.36,2.28,2,Gujarat,Semi-Urban,834,12,0,0.0,0,1,Education Loan,Domestic Education,20.48,178,13.12,89.47,0.0,1,0.2617,0.1148,0.7485,53,1,17.86,79
APP000230,32,Self-Employed Professional,6,57.56,4.7967,2,Maharashtra,Rural,772,5,0,0.0,0,0,Vehicle Loan,Two Wheeler,26.19,17,9.88,41.77,65.53,0,1.6572,0.3455,0.455,33,1,22.29,101
APP000231,51,Self-Employed Professional,8,59.43,4.9525,0,Karnataka,Semi-Urban,693,12,0,0.0,1,0,Personal Loan,Travel,37.57,34,11.39,93.23,0.0,0,1.2981,0.2621,0.6322,53,0,0.0,24
APP000232,47,Salaried,6,15.61,1.3008,0,Rajasthan,Urban,795,11,1,0.155,0,1,Gold Loan,Business,40.27,16,9.02,51.75,76.02,1,2.6807,2.18,2.5798,48,0,0.0,0
APP000233,43,Self-Employed Business,7,29.71,2.4758,1,Gujarat,Urban,717,8,3,0.8204,0,0,Loan Against Property,Medical,391.9,71,12.29,50.92,883.68,0,7.7947,3.4797,13.1908,48,0,0.0,-9
APP000234,44,Self-Employed Professional,8,59.16,4.93,2,Tamil Nadu,Urban,705,3,1,0.2818,1,0,Education Loan,Abroad Education,7.04,131,9.82,45.26,0.0,1,0.0878,0.075,0.119,54,1,6.08,70
APP000235,25,Self-Employed Business,12,10.43,0.8692,4,Rajasthan,Semi-Urban,793,14,2,0.1682,0,1,Home Loan,Purchase / Construction of House,68.79,80,10.08,70.41,98.08,1,1.1844,1.5561,6.5954,31,0,0.0,-21
APP000236,36,Salaried,8,13.07,1.0892,0,Karnataka,Urban,712,5,0,0.0,1,0,Vehicle Loan,New Car Purchase,10.48,73,13.85,55.52,20.16,0,0.2132,0.1957,0.8018,42,1,9.4,73
APP000237,45,Self-Employed Professional,8,20.84,1.7367,1,Delhi,Urban,690,3,0,0.0,1,0,Home Loan,Purchase / Construction of House,296.98,136,10.48,45.47,846.43,1,3.7398,2.1534,14.2505,56,0,0.0,-69
APP000238,38,Salaried,4,25.7,2.1417,2,Rajasthan,Urban,597,0,1,0.2476,0,0,Home Loan,Purchase / Construction of House,171.45,203,9.74,40.82,462.17,1,1.7261,0.9216,6.6712,54,0,0.0,-57
APP000239,32,Self-Employed Business,3,13.59,1.1325,1,Gujarat,Urban,460,9,3,0.3095,0,0,Gold Loan,Agriculture,39.59,12,15.72,43.6,90.27,1,3.5868,3.4404,2.9132,33,0,0.0,-37
APP000240,28,Self-Employed Business,12,46.11,3.8425,3,Maharashtra,Rural,582,14,2,0.3711,0,0,Vehicle Loan,Used Car Purchase,38.66,21,12.12,50.5,89.48,0,2.0523,0.6307,0.8384,29,0,0.0,-30
APP000241,30,Salaried,6,23.45,1.9542,1,Gujarat,Urban,762,5,4,0.0558,0,0,Home Loan,Purchase / Construction of House,81.28,335,9.39,67.21,143.37,1,0.6864,0.3798,3.4661,57,1,77.92,83
APP000242,37,Self-Employed Professional,14,25.12,2.0933,3,Maharashtra,Semi-Urban,777,0,3,0.6153,0,1,Education Loan,Abroad Education,4.26,173,14.42,64.4,0.0,1,0.0586,0.3219,0.1696,51,0,0.0,63
